CODIGO_SINIESTRO,FECHA_SINIESTRO,HORA_SINIESTRO,CLASE_SINIESTRO,CANTIDAD_FALLECIDOS,CANTIDAD_LESIONADOS,CANTIDAD_VEHICULOS,DEPARTAMENTO,PROVINCIA,DISTRITO,ZONA,TIPO_VIA,RED_VIAL,COD_CARRETERA,LATITUD,LONGITUD,CONDICION_CLIMATICA,ZONIFICACION,CARACTERISTICAS_VIA,PERFIL_VIA,SUPERFICIE_CALZADA,EXISTE_SENIAL_VERTICAL,CLASIFICACION_SENIAL_VERTICAL_1,CLASIFICACION_SENIAL_VERTICAL_2,EXISTE_SENIAL_HORIZONTAL,CAUSA_FACTOR_PRINCIPAL,CAUSA_ESPECIFICA,HORA,severidad,ANIO,MES,DIA_SEMANA,FIN_SEMANA,FRANJA_HORARIA,TEMPORADA,MACROREGION,TIPO_VIA_SCORE,PERFIL_VIA_SCORE,SUPERFICIE_CALZADA_SCORE,RIESGO_INFRAESTRUCTURA,RIESGO_CLIMATICO,SENIALIZACION_DEFICIENTE,EDAD_PROMEDIO,EDAD_STD,TOTAL_ALCOHOL,TOTAL_LICENCIA,TOTAL_PERSONAS,PCT_ALCOHOL,PCT_LICENCIA,ES_NOCHE
A-2021-01-60,2021-01-11,06:46,DESPISTE,1,2,1,TACNA,TARATA,TARATA,RURAL,CARRETERA,NACIONAL,PE-38,-17.4667790645833,-70.0345603030153,DESPEJADO,RURAL,TRAMO RECTO,INCLINADA,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,6.0,0,2021.0,1.0,0.0,0,1,0,0,0.0,1.0,0.0,1.0,0,0,42.333333333333336,10.115993936995679,0,1,3,0.0,0.333,0
A-2021-01-297,2021-01-11,07:00,ATROPELLO,1,0,1,CUSCO,ESPINAR,OCORURO,RURAL,CARRETERA,NACIONAL,PE-34J,-14.9720021054264,-71.1823097310146,NUBLADO,RURAL,TRAMO RECTO,PLANA ,TROCHA,SI,REGULADORA (R),PREVENTIVA (P),NO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,7.0,0,2021.0,1.0,0.0,0,1,0,1,0.0,0.0,2.0,2.0,0,1,65.0,0.0,0,1,2,0.0,0.5,0
A-2021-01-78,2021-01-11,07:30,CHOQUE,1,4,2,LA LIBERTAD,ASCOPE,CHICAMA,RURAL,CARRETERA,NACIONAL,PE-1NF,-7.743064,-79.08115,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,ADELANTAR INDEBIDAMENTE,7.0,0,2021.0,1.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,44.333333333333336,2.081665999466132,0,2,6,0.0,0.333,0
A-2021-01-265,2021-01-11,09:20,DESPISTE,1,0,0,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-12.1622,-76.943612,DESPEJADO,INDUSTRIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,9.0,0,2021.0,1.0,0.0,0,1,0,0,1.0,0.0,0.0,1.0,0,0,64.0,0.0,0,0,1,0.0,0.0,0
A-2021-01-108,2021-01-11,10:00,CHOQUE,1,0,2,ICA,NASCA,MARCONA,RURAL,CARRETERA,PROVINCIAL,IC-824,-15.379907203177597,-75.13640471810838,SOLEADO,RURAL,TRAMO RECTO,PLANA ,TROCHA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,10.0,0,2021.0,1.0,0.0,0,1,0,0,0.0,0.0,2.0,2.0,0,0,39.5,14.849242404917497,0,2,2,0.0,1.0,0
A-2021-01-140,2021-01-11,10:25,CHOQUE,1,1,2,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,URBANA,CARRETERA,NACIONAL,PE-36A,-17.192137,-70.918786,SOLEADO,COMERCIAL,TRAMO RECTO,INCLINADA,ASFALTADA,SI,REGULADORA (R),REGULADORA (R),NO,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,10.0,0,2021.0,1.0,0.0,0,1,0,0,0.0,1.0,0.0,1.0,0,1,33.5,19.091883092036785,0,2,2,0.0,1.0,0
A-2021-01-232,2021-01-11,13:45,DESPISTE,1,1,1,PUNO,SAN ROMAN,CABANA,RURAL,CARRETERA,NACIONAL,PE-34A,-15.617333238431144,-70.32051956332245,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,PREVENTIVA (P),INFORMATIVA (I),SI,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),13.0,0,2021.0,1.0,0.0,0,2,0,1,0.0,0.0,0.0,0.0,0,0,20.5,7.7781745930520225,1,0,2,0.5,0.0,0
A-2021-01-216,2021-01-11,20:00,DESPISTE,1,0,1,LA LIBERTAD,PATAZ,PATAZ,RURAL,CARRETERA,DEPARTAMENTAL,LI-124,-7.692107,-77.663357,DESPEJADO,RURAL,CURVA,INCLINADA,AFIRMADO,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,20.0,0,2021.0,1.0,0.0,0,3,0,0,0.0,1.0,1.0,2.0,0,0,28.0,0.0,0,1,1,0.0,1.0,1
A-2021-01-122,2021-01-12,11:10,CHOQUE,1,1,3,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,URBANA,CARRETERA,NACIONAL,PE-1NJ,-6.152203,-79.710059,SOLEADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),REGULADORA (R),NO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,11.0,0,2021.0,1.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,0,1,44.333333333333336,25.02665245959462,0,1,3,0.0,0.333,0
A-2021-01-119,2021-01-12,12:00,DESPISTE,1,0,1,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,RURAL,CARRETERA,DEPARTAMENTAL,MO-103,-16.144516,-70.5461854,SOLEADO,RURAL,TRAMO RECTO,PLANA ,TROCHA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,12.0,0,2021.0,1.0,1.0,0,2,0,0,0.0,0.0,2.0,2.0,0,0,47.0,0.0,0,0,1,0.0,0.0,0
A-2021-01-74,2021-01-12,19:39,CHOQUE,1,0,3,LIMA,HUAURA,HUACHO,RURAL,CARRETERA,NACIONAL,PE-1N,-11.18428545214436,-77.57624035482478,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NEGLIGENCIA DEL CONDUCTOR,OTRO (NEGLIGENCIA DEL CONDUCTOR),19.0,0,2021.0,1.0,1.0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,40.5,8.582928793055823,0,3,4,0.0,0.75,1
A-2021-01-82,2021-01-13,03:10,ATROPELLO FUGA,1,0,1,LA LIBERTAD,ASCOPE,CHICAMA,RURAL,CARRETERA,NACIONAL,PE-1N,-7.879217,-79.130121,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,3.0,0,2021.0,1.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,1
A-2021-01-70,2021-01-13,05:16,ATROPELLO,1,0,1,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,URBANA,CARRETERA,NACIONAL,PE-3S,-11.9379866,-75.3100902,DESPEJADO,RURAL,TRAMO RECTO,INCLINADA,ASFALTADA,SI,PREVENTIVA (P),,SI,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA,5.0,0,2021.0,1.0,2.0,0,0,0,1,0.0,1.0,0.0,1.0,0,0,41.0,0.0,0,1,2,0.0,0.5,1
A-2021-01-236,2021-01-13,10:30,DESPISTE,1,0,1,PUNO,SANDIA,PATAMBUCO,RURAL,CARRETERA,SIN CLASIFICAR,SIN CLASIFICAR,-14.362895,-69.605853,NUBLADO,RURAL,SINUOSA,INCLINADA,TROCHA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,10.0,0,2021.0,1.0,2.0,0,1,0,1,0.0,1.0,2.0,3.0,0,0,25.0,0.0,0,0,1,0.0,0.0,0
A-2021-01-148,2021-01-13,19:30,CHOQUE,1,1,3,PASCO,PASCO,NINACACA,RURAL,CARRETERA,NACIONAL,PE-3N,-10.8866919,-76.0892939,LLUVIOSO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,19.0,0,2021.0,1.0,2.0,0,3,0,1,0.0,0.0,0.0,0.0,1,0,44.25,9.844626283748239,0,3,4,0.0,0.75,1
A-2021-01-114,2021-01-14,00:10,VOLCADURA,1,0,1,SAN MARTIN,RIOJA,POSIC,RURAL,CARRETERA,DEPARTAMENTAL,SM-114,-5.986513,-77.189591,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,0.0,0,2021.0,1.0,3.0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,24.0,0.0,0,1,1,0.0,1.0,1
A-2021-01-337,2021-01-14,00:40,DESPISTE,1,0,1,AREQUIPA,CAYLLOMA,MAJES,RURAL,CARRETERA,NACIONAL,PE-1S,-16.500643,-72.4077,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,0.0,0,2021.0,1.0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,44.5,14.849242404917497,0,1,2,0.0,0.5,1
A-2021-01-267,2021-01-14,01:10,VOLCADURA,1,0,0,LIMA,LIMA,LURIN,URBANA,OTRO,URBANO,NO CORRESPONDE,-12.252695,-76.898016,DESPEJADO,COMERCIAL,TRAMO RECTO,INCLINADA,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,1.0,0,2021.0,1.0,3.0,0,0,0,0,2.0,1.0,0.0,3.0,0,0,29.666666666666668,6.8068592855540455,0,0,3,0.0,0.0,1
A-2021-01-266,2021-01-14,06:00,ATROPELLO,1,0,0,LIMA,LIMA,SANTA ANITA,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-12.0436,-76.971412,DESPEJADO,INDUSTRIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,6.0,0,2021.0,1.0,3.0,0,1,0,0,1.0,0.0,0.0,1.0,0,0,47.5,17.67766952966369,0,0,2,0.0,0.0,0
A-2021-01-380,2021-01-14,13:30,CHOQUE,1,0,2,AREQUIPA,CAYLLOMA,MAJES,URBANA,CALLE,URBANO,NO CORRESPONDE,-16.354465086246055,-72.18903239920719,DESPEJADO,RESIDENCIAL,INTERSECCIÓN,INCLINADA,ASFALTADA,SI,REGULADORA (R),REGULADORA (R),SI,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),13.0,0,2021.0,1.0,3.0,0,2,0,0,2.0,1.0,0.0,3.0,0,0,46.0,9.899494936611665,0,2,2,0.0,1.0,0
A-2021-01-209,2021-01-14,17:00,CAÍDA DE PASAJERO,1,0,1,LA LIBERTAD,TRUJILLO,LAREDO,RURAL,CARRETERA,NACIONAL,PE-10A,-8.099108,-78.982811,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NEGLIGENCIA DEL CONDUCTOR,CONDUCIR CON FALLAS DE CARROCERÍA,17.0,0,2021.0,1.0,3.0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,34.0,8.48528137423857,0,1,2,0.0,0.5,0
A-2021-01-139,2021-01-14,18:30,CHOQUE,1,1,1,APURIMAC,ABANCAY,TAMBURCO,URBANA,CARRETERA,NACIONAL,PE-3S,-13.614821498578369,-72.86526021208026,SOLEADO,INDUSTRIAL,CURVA,PLANA ,ASFALTADA,SI,PREVENTIVA (P),REGULADORA (R),SI,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,18.0,0,2021.0,1.0,3.0,0,3,0,1,0.0,0.0,0.0,0.0,0,0,30.333333333333332,12.701705922171765,1,2,3,0.333,0.667,1
A-2021-01-125,2021-01-14,19:30,CHOQUE,1,1,2,SAN MARTIN,HUALLAGA,SACANCHE,RURAL,CARRETERA,NACIONAL,PE-5N,-7.073887318598815,-76.72643989863553,LLUVIOSO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,19.0,0,2021.0,1.0,3.0,0,3,0,2,0.0,0.0,0.0,0.0,1,0,60.0,6.928203230275509,1,2,3,0.333,0.667,1
A-2021-01-238,2021-01-14,22:50,DESPISTE,2,0,1,CUSCO,PARURO,COLCHA,RURAL,CARRETERA,DEPARTAMENTAL,CU-117,-13.819589,-71.832778,NUBLADO,RURAL,CURVA,INCLINADA,TROCHA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,22.0,1,2021.0,1.0,3.0,0,3,0,1,0.0,1.0,2.0,3.0,0,0,26.5,2.1213203435596424,0,1,2,0.0,0.5,1
A-2021-01-197,2021-01-15,06:00,DESPISTE,1,3,1,CUSCO,LA CONVENCION,OCOBAMBA,RURAL,CARRETERA,DEPARTAMENTAL,CU-106,-13.014916,-72.184,NUBLADO,RURAL,CURVA,INCLINADA,ASFALTADA,SI,PREVENTIVA (P),PREVENTIVA (P),NO,NEGLIGENCIA DEL CONDUCTOR,OTRO (NEGLIGENCIA DEL CONDUCTOR),6.0,0,2021.0,1.0,4.0,0,1,0,1,0.0,1.0,0.0,1.0,0,1,33.0,19.200694431886227,0,1,4,0.0,0.25,0
A-2021-01-152,2021-01-15,08:15,CHOQUE,1,0,2,LA LIBERTAD,TRUJILLO,LA ESPERANZA,URBANA,CALLE,URBANO,NO CORRESPONDE,-8.081327,-79.04702,DESPEJADO,COMERCIAL,INTERSECCIÓN,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,8.0,0,2021.0,1.0,4.0,0,1,0,0,2.0,0.0,0.0,2.0,0,0,52.5,38.890872965260115,0,0,2,0.0,0.0,0
A-2021-01-390,2021-01-15,17:00,VOLCADURA,1,0,1,PASCO,DANIEL ALCIDES CARRION,TAPUC,RURAL,CARRETERA,SIN CLASIFICAR,SIN CLASIFICAR,-10.43104458276907,-76.47718197112216,LLUVIOSO,RURAL,CURVA,INCLINADA,TROCHA,,,,,NEGLIGENCIA DEL CONDUCTOR,OTRO (NEGLIGENCIA DEL CONDUCTOR),17.0,0,2021.0,1.0,4.0,0,2,0,1,0.0,1.0,2.0,3.0,1,0,23.0,0.0,0,0,1,0.0,0.0,0
A-2021-01-245,2021-01-16,12:30,CHOQUE,1,4,2,JUNIN,JAUJA,LLOCLLAPAMPA,RURAL,CARRETERA,NACIONAL,PE-3S,-11.7902744,-75.5797941,SOLEADO,RURAL,CURVA,PLANA ,ASFALTADA,SI,PREVENTIVA (P),,SI,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,12.0,0,2021.0,1.0,5.0,1,2,0,1,0.0,0.0,0.0,0.0,0,0,31.2,27.54450943473127,0,2,5,0.0,0.4,0
A-2021-01-322,2021-01-16,15:30,ATROPELLO,1,0,0,PIURA,TALARA,MANCORA,URBANA,CARRETERA,NACIONAL,PE-1N,-4.106487634262628,-81.0503375330624,SOLEADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL PEATÓN,OTRO (IMPRUDENCIA DEL PEATÓN),15.0,0,2021.0,1.0,5.0,1,2,0,0,0.0,0.0,0.0,0.0,0,0,66.0,2.8284271247461903,0,1,2,0.0,0.5,0
A-2021-01-120,2021-01-16,16:00,CHOQUE,1,0,2,CAJAMARCA,HUALGAYOC,BAMBAMARCA,RURAL,CARRETERA,NACIONAL,PE-3N,-6.644675,-78.562526,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,SI,PREVENTIVA (P),,SI,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,16.0,0,2021.0,1.0,5.0,1,2,0,1,0.0,1.0,0.0,1.0,0,0,33.5,2.1213203435596424,0,1,2,0.0,0.5,0
A-2021-01-269,2021-01-16,18:30,DESPISTE,1,1,0,LIMA,LIMA,COMAS,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-11.9575,-77.049211,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,18.0,0,2021.0,1.0,5.0,1,3,0,0,1.0,0.0,0.0,1.0,0,0,11.0,14.142135623730951,0,0,2,0.0,0.0,1
A-2021-01-392,2021-01-16,19:45,ATROPELLO,1,1,1,CALLAO,CALLAO,LA PERLA,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-12.064691074671408,-77.11554660204865,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,19.0,0,2021.0,1.0,5.0,1,3,0,0,1.0,0.0,0.0,1.0,0,0,46.0,26.870057685088806,0,1,2,0.0,0.5,1
A-2021-01-210,2021-01-16,19:50,ATROPELLO,1,0,1,LA LIBERTAD,TRUJILLO,TRUJILLO,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-8.116272,-79.016396,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,19.0,0,2021.0,1.0,5.0,1,3,0,0,1.0,0.0,0.0,1.0,0,0,41.5,3.5355339059327378,0,1,2,0.0,0.5,1
A-2021-01-410,2021-01-16,21:00,DESPISTE,1,0,1,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,RURAL,CARRETERA,NACIONAL,PE-08B,-6.5638356,-77.83009232,LLUVIOSO,RURAL,CURVA,INCLINADA,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,21.0,0,2021.0,1.0,5.0,1,3,0,2,0.0,1.0,0.0,1.0,1,0,35.0,15.556349186104045,0,0,2,0.0,0.0,1
A-2021-01-121,2021-01-17,04:00,DESPISTE,1,0,1,CAJAMARCA,HUALGAYOC,BAMBAMARCA,RURAL,CARRETERA,NACIONAL,PE-3N,-6.68536,-78.535275,DESPEJADO,RURAL,TRAMO RECTO,INCLINADA,TROCHA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,4.0,0,2021.0,1.0,6.0,1,0,0,1,0.0,1.0,2.0,3.0,0,0,20.0,0.0,0,1,1,0.0,1.0,1
A-2021-01-377,2021-01-17,05:30,VOLCADURA,1,0,1,LIMA,HUAURA,HUAURA,RURAL,CARRETERA,NACIONAL,PE-1NE,-11.081563591935444,-77.48472744108078,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,5.0,0,2021.0,1.0,6.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,31.0,0.0,0,0,1,0.0,0.0,1
A-2021-01-129,2021-01-17,08:00,CAÍDA DE PASAJERO,1,0,0,CALLAO,CALLAO,CALLAO,URBANA,CARRETERA,NACIONAL,PE-20,-12.05437213181773,-77.14261674714892,DESPEJADO,INDUSTRIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL PEATÓN,OTRO (IMPRUDENCIA DEL PEATÓN),8.0,0,2021.0,1.0,6.0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,27.0,2.8284271247461903,0,1,2,0.0,0.5,0
A-2021-01-196,2021-01-17,11:31,DESPISTE,5,3,1,CUSCO,PAUCARTAMBO,PAUCARTAMBO,RURAL,CARRETERA,DEPARTAMENTAL,CU-113,-13.234828,-71.491858,LLUVIOSO,RURAL,CURVA,INCLINADA,AFIRMADO,SI,PREVENTIVA (P),PREVENTIVA (P),NO,NEGLIGENCIA DEL CONDUCTOR,OTRO (NEGLIGENCIA DEL CONDUCTOR),11.0,2,2021.0,1.0,6.0,1,1,0,1,0.0,1.0,1.0,2.0,1,1,17.333333333333332,14.224392195567914,0,0,8,0.0,0.0,0
A-2021-01-138,2021-01-17,16:00,CHOQUE FUGA,1,1,1,AMAZONAS,BONGARA,CHURUJA,URBANA,CARRETERA,NACIONAL,PE-08C,-6.022337627219859,-77.95092654049742,DESPEJADO,RURAL,OTRO,PLANA ,ASFALTADA,SI,PREVENTIVA (P),PREVENTIVA (P),SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,16.0,0,2021.0,1.0,6.0,1,2,0,2,0.0,0.0,0.0,0.0,0,0,20.5,12.020815280171307,0,1,3,0.0,0.333,0
A-2021-01-141,2021-01-17,16:30,DESPISTE,1,1,1,APURIMAC,ABANCAY,ABANCAY,RURAL,CARRETERA,DEPARTAMENTAL,AP-103,-13.5640123,-72.9789162,NIEBLA,RURAL,TÚNEL,PLANA ,AFIRMADO,,,,,IMPRUDENCIA DEL CONDUCTOR,FATIGA Y/O CANSANCIO,16.0,0,2021.0,1.0,6.0,1,2,0,1,0.0,0.0,1.0,1.0,0,0,21.0,1.4142135623730951,0,1,2,0.0,0.5,0
A-2021-01-225,2021-01-17,20:15,CHOQUE,1,3,2,LA LIBERTAD,CHEPEN,PACANGA,RURAL,CARRETERA,NACIONAL,PE-1N,-7.16757,-79.440498,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,20.0,0,2021.0,1.0,6.0,1,3,0,0,0.0,0.0,0.0,0.0,0,0,24.0,1.9999999999999996,0,0,5,0.0,0.0,1
A-2021-01-123,2021-01-17,23:40,CHOQUE,1,1,2,HUANUCO,LEONCIO PRADO,LUYANDO,RURAL,CARRETERA,NACIONAL,PE-18A,-9.267493,-75.989647,LLUVIOSO,RURAL,TRAMO RECTO,PLANA ,CONCRETO,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,23.0,0,2021.0,1.0,6.0,1,3,0,1,0.0,0.0,0.0,0.0,1,0,21.333333333333332,8.386497083606082,0,1,3,0.0,0.333,1
A-2021-01-131,2021-01-18,06:30,DESPISTE,3,0,1,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,RURAL,CARRETERA,NACIONAL,PE-5N,-8.746876,-76.16051,LLUVIOSO,RURAL,TRAMO RECTO,PLANA ,AFIRMADO,SI,PREVENTIVA (P),PREVENTIVA (P),NO,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN SENTIDO CONTRARIO,6.0,2,2021.0,1.0,0.0,0,1,0,1,0.0,0.0,1.0,1.0,1,1,34.25,19.414341777836988,0,0,4,0.0,0.0,0
A-2021-01-217,2021-01-18,08:25,CHOQUE,1,7,2,CUSCO,QUISPICANCHI,CCATCA,RURAL,CARRETERA,NACIONAL,PE-30C,-13.623972,-71.58057,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,,,,,NEGLIGENCIA DEL CONDUCTOR,OTRO (NEGLIGENCIA DEL CONDUCTOR),8.0,0,2021.0,1.0,0.0,0,1,0,1,0.0,1.0,0.0,1.0,0,0,26.2,10.411532067856296,0,2,10,0.0,0.2,0
A-2021-01-338,2021-01-18,10:00,ATROPELLO,1,3,1,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,RURAL,OTRO,URBANO,NO CORRESPONDE,-15.97882,-73.174736,DESPEJADO,RURAL,OTRO,INCLINADA,TROCHA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,10.0,0,2021.0,1.0,0.0,0,1,0,0,2.0,1.0,2.0,5.0,0,0,30.4,10.406728592598157,0,1,5,0.0,0.2,0
A-2021-01-283,2021-01-18,12:15,ESPECIAL,1,3,1,PUNO,SANDIA,SANDIA,URBANA,OTRO,URBANO,NO CORRESPONDE,-14.320530785831728,-69.46549582332315,LLUVIOSO,RURAL,PUENTE,PLANA ,CONCRETO,,,,,INFRAESTRUCTURA Y ENTORNO VIAL,FACTOR AMBIENTAL,12.0,0,2021.0,1.0,0.0,0,2,0,1,2.0,0.0,0.0,2.0,1,0,47.75,14.221462653327892,0,1,4,0.0,0.25,0
A-2021-01-240,2021-01-18,13:30,CHOQUE,2,2,2,PUNO,SAN ROMAN,SAN MIGUEL,RURAL,CARRETERA,NACIONAL,PE-3S,-15.4318244,-70.1419972,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,INFORMATIVA (I),INFORMATIVA (I),SI,NEGLIGENCIA DEL CONDUCTOR,OTRO (NEGLIGENCIA DEL CONDUCTOR),13.0,1,2021.0,1.0,0.0,0,2,0,1,0.0,0.0,0.0,0.0,0,0,38.6,17.700282483621553,0,2,5,0.0,0.4,0
A-2021-01-241,2021-01-19,07:00,ATROPELLO,1,0,1,JUNIN,JAUJA,PARCO,URBANA,CARRETERA,NACIONAL,PE-3S,-11.7990963,-75.5462135,DESPEJADO,RESIDENCIAL,CURVA,PLANA ,ASFALTADA,SI,REGULADORA (R),REGULADORA (R),SI,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA,7.0,0,2021.0,1.0,1.0,0,1,0,1,0.0,0.0,0.0,0.0,0,0,69.0,11.313708498984761,0,1,2,0.0,0.5,0
A-2021-01-270,2021-01-19,09:30,CHOQUE,1,4,0,LIMA,LIMA,LURIGANCHO,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-12.017421,-76.946914,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),9.0,0,2021.0,1.0,1.0,0,1,0,0,1.0,0.0,0.0,1.0,0,0,31.833333333333332,12.22156563892968,0,0,6,0.0,0.0,0
A-2021-01-331,2021-01-19,10:30,ATROPELLO,1,0,1,LAMBAYEQUE,LAMBAYEQUE,OLMOS,RURAL,CARRETERA,NACIONAL,PE-1NJ,-5.798397,-79.835812,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,10.0,0,2021.0,1.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,14.5,14.849242404917497,0,1,2,0.0,0.5,0
